timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-01-31 00:13:00,966863493,-967020723,1,1,1,1,966863493,0,1321651085332035
2026-01-31 00:20:00,-45924109,45927015,1,1,1,1,0,45927015,1321651085332035
2026-01-31 00:29:00,-4026,4025,1,1,1,1,0,4025,1321651085332035
2026-01-31 00:32:00,-1358287569,1358372102,1,1,1,1,0,1358372102,1321651085332035
2026-01-31 00:36:00,-241866910,241881669,1,1,1,1,0,241881669,1321651085332035
2026-01-31 00:39:00,-15689140,15690093,1,1,1,1,0,15690093,1321651085332035
2026-01-31 00:55:00,-4011,4010,1,1,1,1,0,4010,1321651085332035
2026-01-31 01:09:00,-937353503,937409847,1,1,1,1,0,937409847,1321651085332035
2026-01-31 01:11:00,-5161656627,5161943073,1,1,1,1,0,5161943073,1321651085332035
2026-01-31 01:16:00,-54120939,54123727,1,1,1,1,0,54123727,1321651085332035
2026-01-31 01:18:00,-545447134,545475003,1,1,1,1,0,545475003,1321651085332035
2026-01-31 01:19:00,-24283482,24284710,1,1,1,1,0,24284710,1321651085332035
2026-01-31 01:27:00,-1057387,1057440,1,1,1,1,0,1057440,1321651085332035
2026-01-31 01:30:00,-941267059,941314055,0,1,0,1,0,941314055,1321651086812633
2026-01-31 01:32:00,-10930396,10930933,0,0,0,0,0,10930933,1321651086812633
2026-01-31 01:40:00,-1115390821,1115444759,0,0,0,0,0,1115444759,1321651086812633
2026-01-31 01:44:00,-38969935,38971785,0,0,0,0,0,38971785,1321651086812633
2026-01-31 01:50:00,-124890458,124896372,0,0,0,0,0,124896372,1321651086812633
2026-01-31 01:51:00,-370123480,370140867,0,0,0,0,0,370140867,1321651086812633
2026-01-31 01:54:00,-74157190,74160649,0,0,0,0,0,74160649,1321651086812633
2026-01-31 01:55:00,-187613736,187622450,0,0,0,0,0,187622450,1321651086812633
2026-01-31 01:57:00,-74130693,74134121,0,0,0,0,0,74134121,1321651086812633
2026-01-31 01:59:00,-196017586,196026612,0,0,0,0,0,196026612,1321651086812633
2026-01-31 02:01:00,-964375797,964419360,0,0,0,0,0,964419360,1321651086812633
2026-01-31 02:05:00,-634067631,634095505,0,0,0,0,0,634095505,1321651086812633
2026-01-31 02:07:00,-781334163,781254130,0,0,0,0,1135302343,1916718712,1321651086812633
2026-01-31 02:09:00,-232682919,232692719,0,0,0,0,0,232692719,1321651086812633
2026-01-31 02:12:00,174707150,-174740678,0,0,0,0,261720530,87017024,1321651086812633
2026-01-31 02:17:00,-954512043,954551646,0,0,0,0,0,954551646,1321651086812633
2026-01-31 02:19:00,100797309,-100811508,0,0,0,0,100797309,0,1321651086812633
2026-01-31 02:20:00,-824621165,824654394,0,0,0,0,0,824654394,1321651086812633
2026-01-31 02:24:00,-956817231,956854498,0,0,0,0,0,956854498,1321651086812633
2026-01-31 02:25:00,-4005,4004,0,0,0,0,0,4004,1321651086812633
2026-01-31 02:26:00,-234093083,234101989,0,0,0,0,0,234101989,1321651086812633
2026-01-31 02:29:00,-68149760,68152336,0,0,0,0,0,68152336,1321651086812633
2026-01-31 02:35:00,-245640945,245649955,0,0,0,0,2185489,247835746,1321651086812633
2026-01-31 02:43:00,970121429,-970255444,0,0,0,0,970121429,0,1321651086812633
2026-01-31 02:46:00,-12723255,12715923,0,0,0,0,78241004,90967798,1321651086812633
2026-01-31 02:47:00,-1156737,1156781,0,0,0,0,0,1156781,1321651086812633
2026-01-31 02:50:00,975222501,-975358636,0,0,0,0,975222501,0,1321651086812633
2026-01-31 02:51:00,-1813665,1813737,0,0,0,0,0,1813737,1321651086812633
2026-01-31 02:52:00,128385730,-128403959,0,0,0,0,130379571,1993921,1321651086812633
2026-01-31 02:53:00,973415948,-973554321,0,0,0,0,982091341,8675744,1321651086812633
2026-01-31 02:59:00,975351479,-975490696,0,0,0,0,975351479,0,1321651086812633
2026-01-31 03:03:00,-975293305,975334971,0,0,0,0,0,975334971,1321651086812633
